Obs,Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10,Sim11,Sim12,Sim13,Sim14,Sim15,Sim16,Sim17,Sim18,Sim19,Sim20
5.617615111,4.237271,5.7225933,3.0366583,5.4987254,4.8003902,4.688776,4.8057737,4.1907682,4.151241,5.2037215,4.438393,4.399422,4.2427926,6.462954,4.520339,4.7024117,3.9528239,4.6886544,4.962109,4.732173
5.39402844,3.8396957,5.016071,2.973073,5.2579713,4.72069,4.338347,4.5600905,4.003485,4.100208,5.141466,4.3785896,4.048804,4.130288,5.987588,4.192387,4.581641,3.931361,4.6261563,4.8081136,4.5853
5.095912879,3.5418994,4.458163,2.9117692,4.9636145,4.645025,4.041179,4.2963705,3.806095,4.020287,5.0800796,4.3080454,3.8062112,4.0028243,5.4891763,3.858241,4.450359,3.9007442,4.5579805,4.665159,4.461858
4.872326207,3.316346,4.013385,2.8520954,4.659833,4.572993,3.796741,4.0449514,3.6169045,3.9230733,5.0196056,4.233324,3.6311631,3.8739882,5.01751,3.552386,4.3225074,3.864052,4.4889092,4.5331254,4.356686
4.695320093,3.143147,3.6553981,2.793997,4.37107,4.504238,3.596225,3.8176103,3.4433758,3.8166547,4.9600496,4.1578555,3.4983044,3.74954,4.590474,3.286341,4.204322,3.8235047,4.4208446,4.4108644,4.2657914
4.471733422,3.0079377,3.364548,2.7374284,4.1094437,4.438446,3.4304354,3.6172385,3.2875407,3.7066026,4.901403,4.0833526,3.3919556,3.6316829,4.211509,3.0608642,4.097816,3.7806919,4.3544703,4.297228,4.1860847
4.276095085,2.900341,3.126079,2.6823452,3.8795948,4.37534,3.291692,3.4427311,3.14886,3.5966825,4.843652,4.0106,3.3024337,3.5210235,3.8779423,2.8721588,4.0028324,3.7367399,4.2899656,4.191206,4.1151757
4.136353415,2.8128595,2.928839,2.6287043,3.6818154,4.3146744,3.1740005,3.2914052,3.0257075,3.4893682,4.786781,3.9398923,3.2237556,3.4174736,3.5848918,2.7149296,3.9182148,3.692437,4.227307,4.0919285,4.051214
3.950031189,2.740076,2.7643366,2.5764642,3.5140357,4.256231,3.0727897,3.1601617,2.916118,3.3862126,4.730775,3.8712745,3.1522217,3.320659,3.3270333,2.58381,3.8424556,3.6483245,4.1663976,3.9986477,3.9927673
3.875502299,2.903051,2.737846,2.8780656,3.3983417,4.2280464,3.0379407,3.0645478,2.843061,3.2924316,4.69213,3.810235,3.2246547,3.2489371,3.1038074,2.5015666,3.7881868,3.6077917,4.113269,3.942633,3.9932086
5.68282789,3.2360528,2.9292612,2.9515445,3.4369025,4.25278,3.2007613,3.0759592,2.8755496,3.241341,4.6969304,3.7778945,3.5429018,3.2599063,2.9256961,2.571887,3.7962627,3.5824106,4.092213,3.991908,4.084804
4.02456008,3.210129,2.9387631,2.6136742,3.5560975,4.2438583,3.3350294,3.1329541,2.9210465,3.237425,4.6987314,3.760911,3.566738,3.2874844,2.7728887,2.6975703,3.8146408,3.5660212,4.0863457,4.0255404,4.0876637
3.922082855,3.1157517,2.836348,2.5877936,3.6201863,4.2110066,3.3238542,3.1410902,2.9141896,3.230778,4.677955,3.7334936,3.4242513,3.2744517,2.6262517,2.7378075,3.8032176,3.5474086,4.064259,3.9901407,4.041177
5.338131772,3.166648,2.9172473,2.6435225,3.7251494,4.220823,3.3748443,3.1781697,2.9186406,3.2522492,4.688004,3.7170868,3.4289806,3.278263,2.5002415,2.815293,3.7968757,3.5342643,4.057419,4.010628,4.0566845
5.095912879,3.2604415,3.027393,2.7453701,3.8735943,4.235383,3.4691565,3.243907,2.941452,3.3029125,4.7108164,3.7122731,3.4789906,3.3008418,2.418191,2.9333224,3.800765,3.5277627,4.06407,4.0524383,4.083321
6.560095037,3.3540564,3.1551583,2.6805234,4.070212,4.2572002,3.615829,3.3348937,2.994373,3.3800194,4.7388396,3.7175217,3.5833194,3.347895,2.5313573,3.1010766,3.8233266,3.5281863,4.081996,4.110094,4.1242557
4.159643693,3.3003037,3.176517,2.5667949,4.258524,4.2660823,3.7077324,3.4113753,3.029925,3.4731302,4.7572713,3.725719,3.5308688,3.3848686,2.6476774,3.2493997,3.8366299,3.5314777,4.101546,4.1489835,4.1203
6.248781651,3.4725835,3.2940469,3.5107791,4.434457,4.288828,3.8096008,3.4832268,3.0730681,3.568618,4.7826543,3.735912,3.6197875,3.424931,2.8306236,3.3865776,3.8543222,3.537944,4.1213784,4.1942115,4.162657
8.59411267,3.7278447,3.5150964,5.1526613,4.671721,4.336567,4.0342774,3.5967765,3.1824005,3.6783059,4.8176637,3.7579074,3.904355,3.506542,3.31018,3.6019475,3.9131072,3.552422,4.1562634,4.284206,4.262664
4.906485282,3.5797226,3.447172,3.072917,4.867366,4.3343854,4.1420484,3.680749,3.2580123,3.7869182,4.826015,3.7781563,3.834573,3.5618014,3.6308427,3.7589786,3.9551158,3.5669894,4.1870875,4.32363,4.245289
4.02766545,3.293802,3.164909,2.4167933,4.8687534,4.271565,4.015042,3.655346,3.2326577,3.8321388,4.792221,3.7652001,3.5667586,3.5398595,3.6396978,3.7010558,3.9393063,3.5683084,4.1727486,4.2461,4.1396866
3.773413246,3.075646,2.9253657,2.3546457,4.728498,4.2091265,3.8107934,3.5632052,3.1463177,3.8188355,4.7439055,3.7273324,3.3438535,3.4732778,3.4816248,3.518228,3.8855677,3.5570993,4.130792,4.1389112,4.043293
3.611933983,2.9091084,2.7349882,2.310581,4.5195904,4.1492925,3.6115534,3.4463236,3.0367527,3.7665985,4.69148,3.676748,3.1815505,3.3899906,3.2645361,3.296651,3.815244,3.5371048,4.0781393,4.033596,3.9600773
3.498199791,2.7799983,2.582154,2.267862,4.286428,4.0918226,3.4364853,3.324959,2.9227166,3.6894827,4.638088,3.6201508,3.059536,3.3025239,3.037429,3.0768366,3.740019,3.5110602,4.021945,3.9344501,3.8872285
3.386406456,2.6780646,2.4580846,2.2262197,4.054837,4.036504,3.286544,3.208333,2.8129535,3.5974977,4.5848575,3.5611773,2.9629843,3.2163389,2.8211432,2.875942,3.6658983,3.480958,3.9651892,3.841495,3.8225253
3.30139694,2.5959024,2.3562353,2.1856203,3.8387852,3.9831462,3.1582103,3.1001544,2.7110329,3.497697,4.5321903,3.5017593,2.8825667,3.1336718,2.6232955,2.699525,3.5956364,3.448241,3.90907,3.7541595,3.7642484
3.342543098,2.5592766,2.2910895,2.207456,3.6478763,3.9364932,3.0535002,3.0029984,2.622279,3.395518,4.4822087,3.4435606,2.8299458,3.0584261,2.446438,2.5494936,3.532023,3.4152725,3.8554404,3.6786687,3.7169776
3.576610395,2.6078923,2.3003554,2.2944775,3.5015078,3.903454,2.9937487,2.9254894,2.5649211,3.2982845,4.44078,3.3899615,2.8470829,3.0040035,2.2937558,2.4344904,3.4834301,3.3883004,3.8099656,3.6323783,3.6924129
3.488495509,2.6241057,2.3134663,2.1935058,3.4063346,3.8695877,2.969355,2.8707592,2.5363889,3.2118824,4.4034963,3.3410351,2.8718462,2.9690778,2.1630723,2.357246,3.449931,3.3670943,3.7711258,3.5958,3.6700494
3.180675665,2.5332205,2.2307367,2.0611637,3.3143978,3.8213058,2.905604,2.811763,2.4920752,3.1274836,4.3566976,3.2906797,2.7846837,2.921943,2.0419133,2.2794802,3.410333,3.343534,3.7271018,3.532003,3.6195896
3.006774921,2.458191,2.1558154,2.022256,3.2199636,3.77384,2.825338,2.7481854,2.433959,3.0435143,4.3082075,3.2388134,2.693763,2.865215,1.9292767,2.1998112,3.3644674,3.3166277,3.679201,3.4613447,3.570872
2.892652557,2.3962007,2.0944448,1.9870106,3.1297598,3.7277534,2.7477305,2.6854036,2.3716605,2.9616785,4.2598743,3.1867006,2.6174145,2.806106,1.8259932,2.1246808,3.316527,3.2875268,3.63028,3.3926644,3.5256348
2.789787162,2.3437543,2.043534,1.9526615,3.0471222,3.6829426,2.67721,2.625769,2.309858,2.883024,4.212052,3.1350048,2.5516815,2.7477674,1.7317398,2.0564349,3.2687316,3.2570643,3.5815232,3.3270886,3.483217
2.812301097,2.2983253,2.000707,1.9191453,2.9733274,3.6393154,2.6139388,2.5701296,2.2506437,2.8081417,4.1648574,3.0840588,2.4929523,2.691496,1.6457525,1.9954493,3.222158,3.2258391,3.5334015,3.2645414,3.4430914
2.625978871,2.258087,1.9641823,1.886438,2.9084537,3.596789,2.5570235,2.5186136,2.1947854,2.737308,4.1183257,3.034015,2.438904,2.637749,1.567153,1.941226,3.1772401,3.1942775,3.4860837,3.204786,3.404847
2.528547874,2.2217171,1.9326159,1.8545169,2.851928,3.5552897,2.5054557,2.4710224,2.1423986,2.6705856,4.072461,2.98493,2.3880894,2.5866096,1.4950893,1.8929424,3.1340683,3.1626806,3.4396138,3.1475885,3.3681645
2.426458821,2.1882591,1.9049864,1.8233597,2.8028672,3.514752,2.4583535,2.4270291,2.0932994,2.607896,4.0272584,2.936811,2.3396087,2.538001,1.4287908,1.8497171,3.0925622,3.1312563,3.3939848,3.092739,3.3327956
2.341837477,2.1570196,1.8805116,1.7929451,2.7602808,3.475117,2.414998,2.3862746,2.0471864,2.549071,3.9827085,2.8896408,2.2929,2.4917827,1.3675826,1.810728,3.0525687,3.1001463,3.3491704,3.040053,3.2985454
2.284776295,2.1274958,1.8585879,1.7632523,2.7231905,3.4363317,2.3748133,2.34841,2.0037305,2.4938884,3.9387999,2.843391,2.247611,2.447795,1.3108823,1.7752552,3.0139158,3.0694435,3.3051398,2.9893668,3.265262
2.255663447,2.0993218,1.8387446,1.7342609,2.6906922,3.3983488,2.3373384,2.313116,1.9626172,2.4420972,3.8955219,2.7980306,2.2035172,2.405877,1.2581917,1.7426914,2.9764388,3.039206,3.2618604,2.940536,3.2328253
2.352706273,2.121862,1.8536034,1.850242,2.6671853,3.3624654,2.3131096,2.2810504,1.9310969,2.3940609,3.854392,2.7537985,2.185086,2.3714213,1.2102191,1.7128946,2.9411254,3.010354,3.2206666,2.8963428,3.20927
2.330192338,2.1605566,1.9156322,1.8174441,2.6732051,3.3296492,2.325696,2.2570343,1.9271148,2.3548443,3.8180113,2.7117958,2.1997497,2.3594515,1.1699487,1.6891074,2.910917,2.985975,3.1867428,2.8623395,3.1959379
2.168324904,2.1165109,1.9098344,1.690591,2.6891549,3.2950974,2.3215775,2.2369528,1.9162185,2.324557,3.7822354,2.6710112,2.1491044,2.346094,1.132228,1.6687943,2.8801627,2.963452,3.1554863,2.8251,3.1656675
2.134554001,2.0987842,1.89722,1.737372,2.6935787,3.2607627,2.2988613,2.214781,1.8953009,2.2944548,3.745534,2.6303399,2.1033578,2.3245006,1.0949028,1.6467816,2.8482525,2.9406435,3.1211555,2.7849503,3.137012
2.311948286,2.0928879,1.9122585,1.6987516,2.703116,3.2281923,2.2882032,2.1948948,1.8814521,2.2665138,3.7113383,2.5906384,2.082165,2.3084893,1.061346,1.6258765,2.8180501,2.9194384,3.088607,2.7500353,3.114418
2.221504373,2.0418541,1.8726736,1.611523,2.6981351,3.1937582,2.258293,2.1726992,1.8568835,2.2372797,3.6731892,2.5509584,2.026198,2.2840817,1.0273069,1.6036164,2.7864668,2.8973174,3.0529947,2.709993,3.0809526
2.038675688,2.1119401,1.9169289,1.9140495,2.6937222,3.1639616,2.2452033,2.1522017,1.8396585,2.2076,3.6399696,2.5119972,2.0302322,2.2644975,0.99630755,1.5823569,2.756723,2.8755095,3.0177774,2.6766121,3.0682335
10.88742873,2.8247736,2.4547954,5.151016,2.8318243,3.1779504,2.4750583,2.1953943,1.9468683,2.1994498,3.65755,2.4834085,2.4618165,2.340924,1.0158657,1.6410701,2.7624998,2.8656862,3.0078359,2.7137203,3.2157657
15.02222946,3.988168,4.617142,15.49619,3.3954134,3.2946277,3.3042517,2.4948843,2.332628,2.271784,3.7678082,2.5035522,3.523835,2.674403,1.8900275,2.0982752,2.892165,2.8855314,3.0759263,2.9417884,3.6297495
5.86449206,4.335784,6.884381,10.193435,4.172396,3.405478,4.090726,2.9426007,2.7399135,2.4405217,3.9416575,2.5725784,3.946181,3.1685293,3.3697562,2.782334,3.070807,2.9218152,3.195433,3.2027268,3.871452
9.012561336,4.4338536,7.7597194,8.6641865,4.9252806,3.505156,4.594143,3.378891,3.042699,2.677697,4.018714,2.666409,3.9754279,3.601443,4.5850906,3.4300885,3.226933,2.9622538,3.3279006,3.4255452,4.0075445
9.149197635,4.375938,8.040254,6.125944,5.590706,3.5967321,4.9254727,3.7982116,3.2621427,2.954602,4.1051807,2.7735324,3.9190526,3.9529424,5.492602,3.9870358,3.3564525,3.0039446,3.4612014,3.6259143,4.0957303
6.648598094,3.9122224,7.108344,3.1517532,6.007015,3.6127863,4.92332,4.0265374,3.338321,3.2161474,4.157404,2.8639336,3.5181549,4.1257186,5.8302307,4.2750435,3.413178,3.0376604,3.5587883,3.71516,4.0120916
8.629048087,3.6334186,6.262025,4.011939,6.094076,3.5995722,4.6780543,4.0450573,3.287156,3.3895643,4.173973,2.9063463,3.1727324,4.1471047,5.7266517,4.2467127,3.3981261,3.0555067,3.5903955,3.6892326,3.910259
7.693167073,3.607257,6.0593476,4.2838845,6.1636662,3.6629121,4.643671,4.074363,3.2670026,3.556152,4.2325454,2.958567,3.1846678,4.171577,5.677228,4.2723,3.3969615,3.073348,3.6414766,3.7762012,3.9491417
6.228984915,3.2771895,5.4791236,2.6082513,6.156169,3.6655357,4.53926,4.0607657,3.212242,3.7084205,4.2770863,3.0074399,2.9683707,4.1569543,5.4824696,4.2392645,3.375525,3.0875669,3.6869714,3.8197544,3.873217
6.435103877,2.9343772,4.8103924,2.4450462,5.9401917,3.6047945,4.257639,3.94034,3.0852327,3.7763455,4.298919,3.0139673,2.701515,4.0701647,5.11887,4.0129876,3.3136768,3.0876496,3.67803,3.7353396,3.7345686
5.571810897,2.6785808,4.2659063,2.393246,5.592076,3.5451274,3.9435396,3.765585,2.924121,3.7708642,4.281915,2.9896302,2.5022874,3.946424,4.699281,3.6936915,3.2306116,3.0752537,3.6371841,3.6206582,3.6150777
5.16772457,2.4871588,3.8299844,2.3453171,5.1950874,3.4887013,3.6633165,3.5793073,2.7590022,3.7165263,4.2452226,2.949659,2.3618393,3.8120546,4.2880387,3.3635979,3.1426482,3.054312,3.5844574,3.5099878,3.5154543
8.508714983,2.5218835,3.5742705,2.594217,4.817609,3.4630218,3.4691718,3.4146295,2.6257539,3.634341,4.211985,2.908169,2.3657475,3.6921859,3.9146504,3.0800374,3.068949,3.030561,3.5347824,3.4396906,3.4807136
6.386970636,2.6930194,3.5362394,2.6127481,4.5646353,3.486549,3.4530964,3.3315134,2.5905645,3.5612063,4.202454,2.8903697,2.5644727,3.6316013,3.5994258,2.9336371,3.044752,3.0166965,3.5148175,3.4738622,3.531022
5.565211985,2.5978084,3.3684103,2.3482769,4.3844843,3.4769354,3.4231772,3.2824697,2.5705922,3.506496,4.19018,2.8836384,2.541203,3.5807364,3.3260736,2.8441398,3.0300374,3.0079694,3.5060797,3.4909456,3.5065463
5.14094075,2.656943,3.2301552,2.6280043,4.204789,3.4560266,3.344961,3.2156293,2.534405,3.4393773,4.1705694,2.8666692,2.5373693,3.516746,3.0838993,2.7335432,3.0085585,2.9964519,3.4832525,3.4576123,3.4862902
7.79331527,3.0131574,3.4153473,3.0121531,4.161394,3.4967809,3.4541817,3.224212,2.5870595,3.3943832,4.184976,2.865426,2.8487797,3.5143604,3.0716407,2.747393,3.0337145,2.994795,3.483607,3.517423,3.5878
6.159502251,3.1469858,3.5413125,3.9885426,4.2696657,3.5406084,3.645249,3.3040092,2.6846182,3.4055524,4.211388,2.8836231,3.0211232,3.554803,3.3856492,2.8923538,3.0860593,3.0030892,3.5114145,3.6095908,3.6589286
5.172770797,2.987707,3.4297504,2.7381601,4.396635,3.5415447,3.7208014,3.3671482,2.7398336,3.447048,4.2243495,2.903581,2.9155397,3.5740058,3.5924559,3.0208316,3.1182384,3.0127401,3.5388107,3.6495748,3.6351602
4.722492084,2.7163312,3.1264431,2.2245312,4.3720036,3.4876838,3.5861945,3.3343089,2.7042444,3.4475152,4.1987453,2.8958015,2.6711903,3.526783,3.5518594,2.974895,3.102221,3.0113952,3.5257778,3.5789185,3.5359845
4.633212684,2.5115066,2.870425,2.1688306,4.2318506,3.4343772,3.3855674,3.2426472,2.615558,3.4059618,4.159087,2.8668745,2.475368,3.441709,3.3781714,2.8248086,3.055299,2.9994624,3.4879262,3.4805534,3.4468129
4.389052934,2.3570838,2.6663635,2.12742,4.037772,3.3836086,3.1936107,3.1302714,2.508126,3.337401,4.115337,2.8272483,2.3363824,3.3437798,3.1603901,2.6428607,2.9954004,2.9802208,3.4406989,3.384418,3.370768
4.226797329,2.2391582,2.50212,2.0872476,3.8268425,3.3351295,3.0269468,3.0153732,2.3987896,3.2524874,4.070526,2.782644,2.2347956,3.244096,2.9385598,2.4628484,2.932237,2.9560556,3.390593,3.2945085,3.3050177
4.014855797,2.1476874,2.368516,2.048098,3.6203144,3.2887185,2.885629,2.9060702,2.2952054,3.1587148,4.0257454,2.7361457,2.1567376,3.1473978,2.729389,2.2989373,2.8707137,2.9286919,3.340285,3.210764,3.24733
3.818441117,2.0754178,2.2586875,2.00994,3.4294097,3.2441807,2.7657897,2.8054802,2.200316,3.0612822,3.9813852,2.689375,2.093504,3.0555305,2.538678,2.1555912,2.813002,2.8993688,3.2908251,3.1325712,3.1959772
3.74779394,2.0171094,2.1674697,1.9727445,3.2591476,3.2013428,2.6632948,2.7143157,2.11473,2.9637291,3.9375813,2.6431499,2.0397086,2.9690392,2.367311,2.0327327,2.7597797,2.8689685,3.2425797,3.0593145,3.149623
3.700437041,1.9689769,2.0978446,1.9515705,3.1119413,3.1622372,2.574643,2.632199,2.0379727,2.868398,3.8955061,2.5978534,1.9932386,2.887899,2.2145603,1.9283754,2.7109587,2.8381128,3.1970248,2.9946475,3.1072319
3.841343224,1.9352771,2.0552547,1.9391494,2.991985,3.1284893,2.4986186,2.5586698,1.9691328,2.7770994,3.8578854,2.5536358,1.9577771,2.8131607,2.0800815,1.8399222,2.666487,2.808222,3.1584294,2.946981,3.0694451
3.758274565,2.0241625,2.0812244,2.127561,2.9093835,3.102314,2.4605095,2.499738,1.9205095,2.6932936,3.8276317,2.5116723,1.992265,2.7565525,1.9638907,1.7722173,2.6322894,2.7843785,3.126207,2.9133964,3.0564375
5.093583851,2.1491618,2.190474,2.086337,2.9028788,3.0869446,2.5059254,2.4773295,1.9242964,2.6289363,3.8093846,2.4764853,2.108196,2.7374072,1.8704342,1.7526513,2.620575,2.7695293,3.1054835,2.9036517,3.0684679
6.258874105,2.3273547,2.3233104,2.357694,2.957925,3.079498,2.578345,2.486003,1.9482678,2.5911994,3.8040736,2.4475808,2.1983178,2.7369537,1.7932547,1.774542,2.6187067,2.7609563,3.094308,2.9029536,3.0886278
6.539133787,2.6508813,2.639152,2.4340343,3.1506228,3.1011565,2.8092387,2.566556,2.0494885,2.598946,3.8244848,2.4328482,2.4813938,2.7987726,1.7613173,1.9133348,2.6559448,2.7632477,3.106388,2.9525826,3.176137
4.067258923,2.5917404,2.6806684,2.0222712,3.3852446,3.0973003,2.9769478,2.656177,2.1340663,2.6441932,3.8308742,2.4256113,2.4705098,2.857568,1.8575786,2.0756924,2.6897855,2.769172,3.1264627,2.980763,3.177193
3.441526781,2.389495,2.5249047,1.842851,3.4954379,3.0674517,2.9282653,2.6684844,2.1364958,2.6633246,3.8095102,2.4059656,2.2689269,2.856447,1.8850627,2.1076329,2.6843765,2.766956,3.1211863,2.9455886,3.107409
3.499364305,2.2449138,2.4290068,1.8225404,3.5404756,3.0457368,2.7993703,2.6286695,2.0875323,2.6514235,3.792886,2.3759432,2.11033,2.8293767,1.8397081,2.0523376,2.6520004,2.7564871,3.1119168,2.9160726,3.042689
3.199307887,2.1206956,2.2904494,1.7840562,3.5014734,3.0068805,2.6666706,2.5675561,2.0178103,2.6189249,3.7634597,2.3408525,1.9986286,2.7802207,1.761524,1.9635961,2.6075072,2.7402678,3.0861487,2.859774,2.9866316
2.953983623,2.0250454,2.1749847,1.7533759,3.4049485,2.9687076,2.5491247,2.5002284,1.9426874,2.5732737,3.7267857,2.3035867,1.9159089,2.7198832,1.672371,1.8675121,2.5590777,2.7201235,3.0498493,2.7966702,2.937392
2.809972069,1.9503392,2.0822346,1.7236694,3.2826972,2.9318464,2.4488692,2.4337466,1.8694502,2.5197473,3.6878986,2.2656944,1.8516133,2.6567874,1.5834008,1.7758873,2.5109622,2.6973803,3.0097384,2.735797,2.8935075
2.69701422,1.8908416,2.0068376,1.6946778,3.1538007,2.8961847,2.363709,2.3711357,1.801195,2.4620533,3.6485646,2.2279809,1.7989616,2.594606,1.4992334,1.6933069,2.4651513,2.672996,2.968641,2.6782403,2.8538463
2.576292944,1.8424093,1.9447645,1.6663778,3.0291202,2.8616228,2.290806,2.313435,1.7389008,2.40276,3.6094213,2.190843,1.7537464,2.534843,1.4214369,1.6208535,2.422381,2.6476574,2.927718,2.6238568,2.8175313
2.490895258,1.8020486,1.8930075,1.6387497,2.9143014,2.828072,2.2276556,2.260745,1.6825279,2.343613,3.5706954,2.1544592,1.7133659,2.4780216,1.3502043,1.558023,2.3827274,2.621852,2.8874228,2.57235,2.7838836
2.407050256,1.7675962,1.8493085,1.6117748,2.8117645,2.7954538,2.1722543,2.2127552,1.6315905,2.2857628,3.5324638,2.118891,1.6762102,2.4242291,1.2851536,1.5036922,2.345952,2.5959218,2.847911,2.5234354,2.7523768
2.323205254,1.7374889,1.8119605,1.5854349,2.7220068,2.763698,2.1230497,2.1690025,1.5854475,2.2299361,3.4947484,2.084141,1.6412812,2.3733664,1.2257006,1.4565872,2.3116908,2.5701027,2.8092146,2.4768624,2.7226026
2.221504373,1.7105958,1.7796634,1.5597122,2.6444433,2.7327428,2.0788498,2.1289961,1.5434448,2.1765563,3.4575515,2.0501852,1.607959,2.325261,1.1712286,1.4154963,2.2795591,2.5445538,2.771317,2.432413,2.6942441
2.145810968,1.6860993,1.75142,1.5345895,2.5779371,2.7025328,2.038738,2.092272,1.5049775,2.1258354,3.4208686,2.016987,1.5758566,2.2797196,1.1211588,1.3793525,2.2491987,2.5193784,2.7341845,2.3898976,2.6670547
2.071282078,1.6634073,1.7264582,1.5100502,2.521127,2.673018,2.0020058,2.0584147,1.469515,2.0778384,3.384692,1.984508,1.5447307,2.2365484,1.0749748,1.3472534,2.2203004,2.4946399,2.697779,2.34915,2.6408424
2.023537008,1.6420909,1.7041754,1.4860779,2.4726212,2.6441548,1.9681011,2.0270603,1.4366039,2.0325317,3.3490133,1.9527103,1.5144267,2.1955643,1.0322278,1.3184541,2.1926076,2.470374,2.6620624,2.3100247,2.615458
1.968028511,1.6218393,1.6840972,1.4626571,2.4311042,2.6159036,1.9365896,1.9978957,1.4058636,1.989818,3.313825,1.9215593,1.4848453,2.156597,0.99253154,1.2923476,2.1659133,2.4465969,2.6270003,2.2723947,2.590784
1.867492143,1.6024264,1.6658468,1.4397725,2.3953917,2.5882287,1.9071257,1.9706526,1.3769776,1.9495592,3.279118,1.8910242,1.4559209,2.1194904,0.95555556,1.2684429,2.1400542,2.4233098,2.5925615,2.2361474,2.566729
1.881078139,1.5836878,1.6491225,1.4174092,2.3644497,2.5610983,1.8794316,1.9451011,1.3496836,1.9115962,3.2448847,1.8610774,1.4276091,2.0841012,0.921017,1.2463452,2.1149027,2.4005063,2.558717,2.2011828,2.5432205
1.801503022,1.5655034,1.6336801,1.3955528,2.337397,2.5344841,1.8532817,1.9210447,1.3237656,1.8757595,3.2111166,1.8316948,1.3998781,2.0502996,0.88867337,1.2257371,2.0903604,2.3781736,2.5254414,2.167413,2.5202017
1.71765802,1.5477854,1.6193212,1.3741894,2.3134944,2.5083601,1.8284901,1.8983147,1.2990454,1.8418784,3.1778061,1.8028549,1.3727049,2.0179667,0.8583159,1.2063638,2.0663517,2.3562953,2.4927118,2.1347587,2.4976268
1.642740958,1.530469,1.6058829,1.3533055,2.29213,2.4827032,1.8049021,1.8767657,1.2753757,1.8097866,3.1449454,1.7745389,1.3460708,1.9869943,0.8297641,1.1880205,2.0428185,2.3348527,2.4605076,2.1031494,2.4754598
1.594995888,1.5135063,1.5932304,1.3328879,2.2728028,2.4574919,1.7823876,1.8562723,1.2526352,1.7793251,3.1125267,1.7467297,1.319961,1.9572839,0.80286145,1.1705426,2.0197167,2.313827,2.4288101,2.0725214,2.4536717
